studentId,subjectCode,date,status
23891A0405,ECE301PC,2024-05-02,present
23891A0405,ECE301PC,2024-05-03,present
23891A0405,ECE301PC,2024-05-06,present
23891A0405,ECE301PC,2024-05-07,present
23891A0405,ECE301PC,2024-05-08,present
23891A0405,ECE301PC,2024-05-09,absent
23891A0405,ECE301PC,2024-05-10,present
23891A0405,ECE301PC,2024-05-13,present
23891A0405,ECE301PC,2024-05-14,present
23891A0405,ECE301PC,2024-05-15,present
23891A0405,ECE401PC,2024-05-01,present
23891A0405,ECE401PC,2024-05-02,present
23891A0405,ECE401PC,2024-05-03,present
23891A0405,ECE401PC,2024-05-06,present
23891A0405,ECE401PC,2024-05-07,present
23891A0405,ECE401PC,2024-05-08,present
23891A0405,ECE401PC,2024-05-09,absent
23891A0405,ECE401PC,2024-05-10,present
23891A0405,ECE401PC,2024-05-13,present
23891A0405,ECE401PC,2024-05-14,present
23891A0405,ECE401PC,2024-05-15,present
23891A0201,EEE101PC,2024-05-01,present
23891A0201,EEE101PC,2024-05-02,present
23891A0201,EEE101PC,2024-05-03,present
23891A0201,EEE101PC,2024-05-06,present
23891A0201,EEE101PC,2024-05-07,present
23891A0201,EEE101PC,2024-05-08,present
23891A0201,EEE101PC,2024-05-09,present
23891A0201,EEE101PC,2024-05-10,present
23891A0201,EEE101PC,2024-05-13,present
23891A0201,EEE101PC,2024-05-14,absent
23891A0201,EEE101PC,2024-05-15,present
23891A0201,EEE201PC,2024-05-01,present
23891A0201,EEE201PC,2024-05-02,present
23891A0201,EEE201PC,2024-05-03,present
23891A0201,EEE201PC,2024-05-06,present
23891A0201,EEE201PC,2024-05-07,present
23891A0201,EEE201PC,2024-05-08,present
23891A0201,EEE201PC,2024-05-09,absent
23891A0201,EEE201PC,2024-05-10,present
23891A0201,EEE201PC,2024-05-13,absent
23891A0201,EEE201PC,2024-05-14,present
23891A0201,EEE201PC,2024-05-15,present
23891A0201,EEE301PC,2024-05-01,present
23891A0201,EEE301PC,2024-05-02,present
23891A0201,EEE301PC,2024-05-03,present
23891A0201,EEE301PC,2024-05-06,present
23891A0201,EEE301PC,2024-05-07,present
23891A0201,EEE301PC,2024-05-08,present
23891A0201,EEE301PC,2024-05-09,present
23891A0201,EEE301PC,2024-05-10,present
23891A0201,EEE301PC,2024-05-13,absent
23891A0201,EEE301PC,2024-05-14,present
23891A0201,EEE301PC,2024-05-15,present
23891A0201,EEE401PC,2024-05-01,present
23891A0201,EEE401PC,2024-05-02,present
23891A0201,EEE401PC,2024-05-03,present
23891A0201,EEE401PC,2024-05-06,present
23891A0201,EEE401PC,2024-05-07,present
23891A0201,EEE401PC,2024-05-08,absent
23891A0201,EEE401PC,2024-05-09,present
23891A0201,EEE401PC,2024-05-10,present
23891A0201,EEE401PC,2024-05-13,present
23891A0201,EEE401PC,2024-05-14,absent
23891A0201,EEE401PC,2024-05-15,absent
23891A0202,EEE101PC,2024-05-01,present
23891A0202,EEE101PC,2024-05-02,present
23891A0202,EEE101PC,2024-05-03,present
23891A0202,EEE101PC,2024-05-06,present
23891A0202,EEE101PC,2024-05-07,present
23891A0202,EEE101PC,2024-05-08,present
23891A0202,EEE101PC,2024-05-09,present
23891A0202,EEE101PC,2024-05-10,present
23891A0202,EEE101PC,2024-05-13,present
23891A0202,EEE101PC,2024-05-14,present
23891A0202,EEE101PC,2024-05-15,present
23891A0202,EEE201PC,2024-05-01,present
23891A0202,EEE201PC,2024-05-02,present
23891A0202,EEE201PC,2024-05-03,present
23891A0202,EEE201PC,2024-05-06,present
23891A0202,EEE201PC,2024-05-07,absent
23891A0202,EEE201PC,2024-05-08,present
23891A0202,EEE201PC,2024-05-09,present
23891A0202,EEE201PC,2024-05-10,present
23891A0202,EEE201PC,2024-05-13,present
23891A0202,EEE201PC,2024-05-14,present
23891A0202,EEE201PC,2024-05-15,present
23891A0202,EEE301PC,2024-05-01,absent
23891A0202,EEE301PC,2024-05-02,absent
23891A0202,EEE301PC,2024-05-03,present
23891A0202,EEE301PC,2024-05-06,absent
23891A0202,EEE301PC,2024-05-07,present
23891A0202,EEE301PC,2024-05-08,present
23891A0202,EEE301PC,2024-05-09,present
23891A0202,EEE301PC,2024-05-10,present
23891A0202,EEE301PC,2024-05-13,present
23891A0202,EEE301PC,2024-05-14,present
23891A0202,EEE301PC,2024-05-15,present
23891A0202,EEE401PC,2024-05-01,present
23891A0202,EEE401PC,2024-05-02,present
23891A0202,EEE401PC,2024-05-03,present
23891A0202,EEE401PC,2024-05-06,present
23891A0202,EEE401PC,2024-05-07,present
23891A0202,EEE401PC,2024-05-08,absent
23891A0202,EEE401PC,2024-05-09,absent
23891A0202,EEE401PC,2024-05-10,present
23891A0202,EEE401PC,2024-05-13,present
23891A0202,EEE401PC,2024-05-14,present
23891A0202,EEE401PC,2024-05-15,present
23891A0203,EEE101PC,2024-05-01,present
23891A0203,EEE101PC,2024-05-02,present
23891A0203,EEE101PC,2024-05-03,absent
23891A0203,EEE101PC,2024-05-06,present
23891A0203,EEE101PC,2024-05-07,present
23891A0203,EEE101PC,2024-05-08,present
23891A0203,EEE101PC,2024-05-09,present
23891A0203,EEE101PC,2024-05-10,present
23891A0203,EEE101PC,2024-05-13,present
23891A0203,EEE101PC,2024-05-14,present
23891A0203,EEE101PC,2024-05-15,present
23891A0203,EEE201PC,2024-05-01,present
23891A0203,EEE201PC,2024-05-02,present
23891A0203,EEE201PC,2024-05-03,present
23891A0203,EEE201PC,2024-05-06,absent
23891A0203,EEE201PC,2024-05-07,absent
23891A0203,EEE201PC,2024-05-08,present
23891A0203,EEE201PC,2024-05-09,present
23891A0203,EEE201PC,2024-05-10,absent
23891A0203,EEE201PC,2024-05-13,present
23891A0203,EEE201PC,2024-05-14,present
23891A0203,EEE201PC,2024-05-15,present
23891A0203,EEE301PC,2024-05-01,absent
23891A0203,EEE301PC,2024-05-02,present
23891A0203,EEE301PC,2024-05-03,present
23891A0203,EEE301PC,2024-05-06,present
23891A0203,EEE301PC,2024-05-07,present
23891A0203,EEE301PC,2024-05-08,present
23891A0203,EEE301PC,2024-05-09,present
23891A0203,EEE301PC,2024-05-10,present
23891A0203,EEE301PC,2024-05-13,present
23891A0203,EEE301PC,2024-05-14,present
23891A0203,EEE301PC,2024-05-15,present
23891A0203,EEE401PC,2024-05-01,present
23891A0203,EEE401PC,2024-05-02,present
23891A0203,EEE401PC,2024-05-03,absent
23891A0203,EEE401PC,2024-05-06,present
23891A0203,EEE401PC,2024-05-07,present
23891A0203,EEE401PC,2024-05-08,present
23891A0203,EEE401PC,2024-05-09,absent
23891A0203,EEE401PC,2024-05-10,present
23891A0203,EEE401PC,2024-05-13,present
23891A0203,EEE401PC,2024-05-14,present
23891A0203,EEE401PC,2024-05-15,present
23891A0204,EEE101PC,2024-05-01,present
23891A0204,EEE101PC,2024-05-02,present
23891A0204,EEE101PC,2024-05-03,present
23891A0204,EEE101PC,2024-05-06,present
23891A0204,EEE101PC,2024-05-07,absent
23891A0204,EEE101PC,2024-05-08,present
23891A0204,EEE101PC,2024-05-09,present
23891A0204,EEE101PC,2024-05-10,present
23891A0204,EEE101PC,2024-05-13,present
23891A0204,EEE101PC,2024-05-14,present
23891A0204,EEE101PC,2024-05-15,present
23891A0204,EEE201PC,2024-05-01,present
23891A0204,EEE201PC,2024-05-02,present
23891A0204,EEE201PC,2024-05-03,present
23891A0204,EEE201PC,2024-05-06,present
23891A0204,EEE201PC,2024-05-07,present
23891A0204,EEE201PC,2024-05-08,present
23891A0204,EEE201PC,2024-05-09,present
23891A0204,EEE201PC,2024-05-10,present
23891A0204,EEE201PC,2024-05-13,present
23891A0204,EEE201PC,2024-05-14,present
23891A0204,EEE201PC,2024-05-15,present
23891A0204,EEE301PC,2024-05-01,present
23891A0204,EEE301PC,2024-05-02,present
23891A0204,EEE301PC,2024-05-03,present
23891A0204,EEE301PC,2024-05-06,present
23891A0204,EEE301PC,2024-05-07,present
23891A0204,EEE301PC,2024-05-08,present
23891A0204,EEE301PC,2024-05-09,absent
23891A0204,EEE301PC,2024-05-10,present
23891A0204,EEE301PC,2024-05-13,present
23891A0204,EEE301PC,2024-05-14,present
23891A0204,EEE301PC,2024-05-15,present
23891A0204,EEE401PC,2024-05-01,present
23891A0204,EEE401PC,2024-05-02,present
23891A0204,EEE401PC,2024-05-03,present
23891A0204,EEE401PC,2024-05-06,present
23891A0204,EEE401PC,2024-05-07,present
23891A0204,EEE401PC,2024-05-08,present
23891A0204,EEE401PC,2024-05-09,present
23891A0204,EEE401PC,2024-05-10,present
23891A0204,EEE401PC,2024-05-13,present
23891A0204,EEE401PC,2024-05-14,present
23891A0204,EEE401PC,2024-05-15,present
23891A0205,EEE101PC,2024-05-01,absent
23891A0205,EEE101PC,2024-05-02,absent
23891A0205,EEE101PC,2024-05-03,present
23891A0205,EEE101PC,2024-05-06,absent
23891A0205,EEE101PC,2024-05-07,absent
23891A0205,EEE101PC,2024-05-08,present
23891A0205,EEE101PC,2024-05-09,present
23891A0205,EEE101PC,2024-05-10,present
23891A0205,EEE101PC,2024-05-13,absent
23891A0205,EEE101PC,2024-05-14,absent
23891A0205,EEE101PC,2024-05-15,present
23891A0205,EEE201PC,2024-05-01,present
23891A0205,EEE201PC,2024-05-02,present
23891A0205,EEE201PC,2024-05-03,present
23891A0205,EEE201PC,2024-05-06,absent
23891A0205,EEE201PC,2024-05-07,present
23891A0205,EEE201PC,2024-05-08,absent
23891A0205,EEE201PC,2024-05-09,absent
23891A0205,EEE201PC,2024-05-10,absent
23891A0205,EEE201PC,2024-05-13,absent
23891A0205,EEE201PC,2024-05-14,absent
23891A0205,EEE201PC,2024-05-15,present
23891A0205,EEE301PC,2024-05-01,absent
23891A0205,EEE301PC,2024-05-02,present
23891A0205,EEE301PC,2024-05-03,absent
23891A0205,EEE301PC,2024-05-06,present
23891A0205,EEE301PC,2024-05-07,present
23891A0205,EEE301PC,2024-05-08,present
23891A0205,EEE301PC,2024-05-09,present
23891A0205,EEE301PC,2024-05-10,absent
23891A0205,EEE301PC,2024-05-13,present
23891A0205,EEE301PC,2024-05-14,absent
23891A0205,EEE301PC,2024-05-15,present
23891A0205,EEE401PC,2024-05-01,absent
23891A0205,EEE401PC,2024-05-02,present
23891A0205,EEE401PC,2024-05-03,present
23891A0205,EEE401PC,2024-05-06,present
23891A0205,EEE401PC,2024-05-07,present
23891A0205,EEE401PC,2024-05-08,absent
23891A0205,EEE401PC,2024-05-09,present
23891A0205,EEE401PC,2024-05-10,absent
23891A0205,EEE401PC,2024-05-13,present
23891A0205,EEE401PC,2024-05-14,present
23891A0205,EEE401PC,2024-05-15,absent
23891A0101,CIVIL101PC,2024-05-01,present
23891A0101,CIVIL101PC,2024-05-02,present
23891A0101,CIVIL101PC,2024-05-03,present
23891A0101,CIVIL101PC,2024-05-06,present
23891A0101,CIVIL101PC,2024-05-07,present
23891A0101,CIVIL101PC,2024-05-08,present
23891A0101,CIVIL101PC,2024-05-09,present
23891A0101,CIVIL101PC,2024-05-10,absent
23891A0101,CIVIL101PC,2024-05-13,present
23891A0101,CIVIL101PC,2024-05-14,present
23891A0101,CIVIL101PC,2024-05-15,present
23891A0101,CIVIL201PC,2024-05-01,present
23891A0101,CIVIL201PC,2024-05-02,present
23891A0101,CIVIL201PC,2024-05-03,present
23891A0101,CIVIL201PC,2024-05-06,present
23891A0101,CIVIL201PC,2024-05-07,absent
23891A0101,CIVIL201PC,2024-05-08,present
23891A0101,CIVIL201PC,2024-05-09,present
23891A0101,CIVIL201PC,2024-05-10,present
23891A0101,CIVIL201PC,2024-05-13,present
23891A0101,CIVIL201PC,2024-05-14,present
23891A0101,CIVIL201PC,2024-05-15,absent
23891A0101,CIVIL301PC,2024-05-01,absent
23891A0101,CIVIL301PC,2024-05-02,present
23891A0101,CIVIL301PC,2024-05-03,present
23891A0101,CIVIL301PC,2024-05-06,present
23891A0101,CIVIL301PC,2024-05-07,absent
23891A0101,CIVIL301PC,2024-05-08,absent
23891A0101,CIVIL301PC,2024-05-09,present
23891A0101,CIVIL301PC,2024-05-10,present
23891A0101,CIVIL301PC,2024-05-13,absent
23891A0101,CIVIL301PC,2024-05-14,absent
23891A0101,CIVIL301PC,2024-05-15,present
23891A0101,CIVIL401PC,2024-05-01,absent
23891A0101,CIVIL401PC,2024-05-02,present
23891A0101,CIVIL401PC,2024-05-03,present
23891A0101,CIVIL401PC,2024-05-06,absent
23891A0101,CIVIL401PC,2024-05-07,absent
23891A0101,CIVIL401PC,2024-05-08,present
23891A0101,CIVIL401PC,2024-05-09,absent
23891A0101,CIVIL401PC,2024-05-10,present
23891A0101,CIVIL401PC,2024-05-13,absent
23891A0101,CIVIL401PC,2024-05-14,present
23891A0101,CIVIL401PC,2024-05-15,absent
23891A0102,CIVIL101PC,2024-05-01,present
23891A0102,CIVIL101PC,2024-05-02,absent
23891A0102,CIVIL101PC,2024-05-03,absent
23891A0102,CIVIL101PC,2024-05-06,absent
23891A0102,CIVIL101PC,2024-05-07,present
23891A0102,CIVIL101PC,2024-05-08,present
23891A0102,CIVIL101PC,2024-05-09,present
23891A0102,CIVIL101PC,2024-05-10,present
23891A0102,CIVIL101PC,2024-05-13,present
23891A0102,CIVIL101PC,2024-05-14,absent
23891A0102,CIVIL101PC,2024-05-15,absent
23891A0102,CIVIL201PC,2024-05-01,present
23891A0102,CIVIL201PC,2024-05-02,present
23891A0102,CIVIL201PC,2024-05-03,absent
23891A0102,CIVIL201PC,2024-05-06,absent
23891A0102,CIVIL201PC,2024-05-07,present
23891A0102,CIVIL201PC,2024-05-08,present
23891A0102,CIVIL201PC,2024-05-09,absent
23891A0102,CIVIL201PC,2024-05-10,absent
23891A0102,CIVIL201PC,2024-05-13,absent
23891A0102,CIVIL201PC,2024-05-14,absent
23891A0102,CIVIL201PC,2024-05-15,present
23891A0102,CIVIL301PC,2024-05-01,absent
23891A0102,CIVIL301PC,2024-05-02,present
23891A0102,CIVIL301PC,2024-05-03,present
23891A0102,CIVIL301PC,2024-05-06,present
23891A0102,CIVIL301PC,2024-05-07,present
23891A0102,CIVIL301PC,2024-05-08,absent
23891A0102,CIVIL301PC,2024-05-09,absent
23891A0102,CIVIL301PC,2024-05-10,absent
23891A0102,CIVIL301PC,2024-05-13,present
23891A0102,CIVIL301PC,2024-05-14,present
23891A0102,CIVIL301PC,2024-05-15,absent
23891A0102,CIVIL401PC,2024-05-01,present
23891A0102,CIVIL401PC,2024-05-02,present
23891A0102,CIVIL401PC,2024-05-03,absent
23891A0102,CIVIL401PC,2024-05-06,present
23891A0102,CIVIL401PC,2024-05-07,absent
23891A0102,CIVIL401PC,2024-05-08,absent
23891A0102,CIVIL401PC,2024-05-09,present
23891A0102,CIVIL401PC,2024-05-10,absent
23891A0102,CIVIL401PC,2024-05-13,present
23891A0102,CIVIL401PC,2024-05-14,absent
23891A0102,CIVIL401PC,2024-05-15,present
23891A0103,CIVIL101PC,2024-05-01,absent
23891A0103,CIVIL101PC,2024-05-02,present
23891A0103,CIVIL101PC,2024-05-03,absent
23891A0103,CIVIL101PC,2024-05-06,absent
23891A0103,CIVIL101PC,2024-05-07,present
23891A0103,CIVIL101PC,2024-05-08,present
23891A0103,CIVIL101PC,2024-05-09,present
23891A0103,CIVIL101PC,2024-05-10,present
23891A0103,CIVIL101PC,2024-05-13,absent
23891A0103,CIVIL101PC,2024-05-14,present
23891A0103,CIVIL101PC,2024-05-15,present
23891A0103,CIVIL201PC,2024-05-01,present
23891A0103,CIVIL201PC,2024-05-02,absent
23891A0103,CIVIL201PC,2024-05-03,present
23891A0103,CIVIL201PC,2024-05-06,present
23891A0103,CIVIL201PC,2024-05-07,present
23891A0103,CIVIL201PC,2024-05-08,present
23891A0103,CIVIL201PC,2024-05-09,present
23891A0103,CIVIL201PC,2024-05-10,absent
23891A0103,CIVIL201PC,2024-05-13,absent
23891A0103,CIVIL201PC,2024-05-14,absent
23891A0103,CIVIL201PC,2024-05-15,absent
23891A0103,CIVIL301PC,2024-05-01,absent
23891A0103,CIVIL301PC,2024-05-02,absent
23891A0103,CIVIL301PC,2024-05-03,absent
23891A0103,CIVIL301PC,2024-05-06,present
23891A0103,CIVIL301PC,2024-05-07,present
23891A0103,CIVIL301PC,2024-05-08,present
23891A0103,CIVIL301PC,2024-05-09,absent
23891A0103,CIVIL301PC,2024-05-10,absent
23891A0103,CIVIL301PC,2024-05-13,present
23891A0103,CIVIL301PC,2024-05-14,present
23891A0103,CIVIL301PC,2024-05-15,absent
23891A0103,CIVIL401PC,2024-05-01,present
23891A0103,CIVIL401PC,2024-05-02,absent
23891A0103,CIVIL401PC,2024-05-03,present
23891A0103,CIVIL401PC,2024-05-06,absent
23891A0103,CIVIL401PC,2024-05-07,absent
23891A0103,CIVIL401PC,2024-05-08,present
23891A0103,CIVIL401PC,2024-05-09,present
23891A0103,CIVIL401PC,2024-05-10,present
23891A0103,CIVIL401PC,2024-05-13,present
23891A0103,CIVIL401PC,2024-05-14,absent
23891A0103,CIVIL401PC,2024-05-15,present
23891A0104,CIVIL101PC,2024-05-01,present
23891A0104,CIVIL101PC,2024-05-02,absent
23891A0104,CIVIL101PC,2024-05-03,present
23891A0104,CIVIL101PC,2024-05-06,absent
23891A0104,CIVIL101PC,2024-05-07,present
23891A0104,CIVIL101PC,2024-05-08,present
23891A0104,CIVIL101PC,2024-05-09,present
23891A0104,CIVIL101PC,2024-05-10,absent
23891A0104,CIVIL101PC,2024-05-13,present
23891A0104,CIVIL101PC,2024-05-14,present
23891A0104,CIVIL101PC,2024-05-15,present
23891A0104,CIVIL201PC,2024-05-01,present
23891A0104,CIVIL201PC,2024-05-02,present
23891A0104,CIVIL201PC,2024-05-03,present
23891A0104,CIVIL201PC,2024-05-06,present
23891A0104,CIVIL201PC,2024-05-07,absent
23891A0104,CIVIL201PC,2024-05-08,absent
23891A0104,CIVIL201PC,2024-05-09,present
23891A0104,CIVIL201PC,2024-05-10,absent
23891A0104,CIVIL201PC,2024-05-13,present
23891A0104,CIVIL201PC,2024-05-14,present
23891A0104,CIVIL201PC,2024-05-15,present
23891A0104,CIVIL301PC,2024-05-01,present
23891A0104,CIVIL301PC,2024-05-02,absent
23891A0104,CIVIL301PC,2024-05-03,present
23891A0104,CIVIL301PC,2024-05-06,absent
23891A0104,CIVIL301PC,2024-05-07,absent
23891A0104,CIVIL301PC,2024-05-08,present
23891A0104,CIVIL301PC,2024-05-09,absent
23891A0104,CIVIL301PC,2024-05-10,present
23891A0104,CIVIL301PC,2024-05-13,present
23891A0104,CIVIL301PC,2024-05-14,present
23891A0104,CIVIL301PC,2024-05-15,present
23891A0104,CIVIL401PC,2024-05-01,absent
23891A0104,CIVIL401PC,2024-05-02,absent
23891A0104,CIVIL401PC,2024-05-03,absent
23891A0104,CIVIL401PC,2024-05-06,present
23891A0104,CIVIL401PC,2024-05-07,present
23891A0104,CIVIL401PC,2024-05-08,present
23891A0104,CIVIL401PC,2024-05-09,present
23891A0104,CIVIL401PC,2024-05-10,present
23891A0104,CIVIL401PC,2024-05-13,present
23891A0104,CIVIL401PC,2024-05-14,absent
23891A0104,CIVIL401PC,2024-05-15,absent
23891A0105,CIVIL101PC,2024-05-01,present
23891A0105,CIVIL101PC,2024-05-02,present
23891A0105,CIVIL101PC,2024-05-03,present
23891A0105,CIVIL101PC,2024-05-06,present
23891A0105,CIVIL101PC,2024-05-07,present
23891A0105,CIVIL101PC,2024-05-08,present
23891A0105,CIVIL101PC,2024-05-09,present
23891A0105,CIVIL101PC,2024-05-10,present
23891A0105,CIVIL101PC,2024-05-13,present
23891A0105,CIVIL101PC,2024-05-14,present
23891A0105,CIVIL101PC,2024-05-15,present
23891A0105,CIVIL201PC,2024-05-01,present
23891A0105,CIVIL201PC,2024-05-02,present
23891A0105,CIVIL201PC,2024-05-03,present
23891A0105,CIVIL201PC,2024-05-06,present
23891A0105,CIVIL201PC,2024-05-07,present
23891A0105,CIVIL201PC,2024-05-08,present
23891A0105,CIVIL201PC,2024-05-09,present
23891A0105,CIVIL201PC,2024-05-10,present
23891A0105,CIVIL201PC,2024-05-13,present
23891A0105,CIVIL201PC,2024-05-14,present
23891A0105,CIVIL201PC,2024-05-15,present
23891A0105,CIVIL301PC,2024-05-01,absent
23891A0105,CIVIL301PC,2024-05-02,present
23891A0105,CIVIL301PC,2024-05-03,present
23891A0105,CIVIL301PC,2024-05-06,present
23891A0105,CIVIL301PC,2024-05-07,present
23891A0105,CIVIL301PC,2024-05-08,present
23891A0105,CIVIL301PC,2024-05-09,absent
23891A0105,CIVIL301PC,2024-05-10,present
23891A0105,CIVIL301PC,2024-05-13,present
23891A0105,CIVIL301PC,2024-05-14,present
23891A0105,CIVIL301PC,2024-05-15,present
23891A0105,CIVIL401PC,2024-05-01,absent
23891A0105,CIVIL401PC,2024-05-02,present
23891A0105,CIVIL401PC,2024-05-03,present
23891A0105,CIVIL401PC,2024-05-06,present
23891A0105,CIVIL401PC,2024-05-07,absent
23891A0105,CIVIL401PC,2024-05-08,present
23891A0105,CIVIL401PC,2024-05-09,present
23891A0105,CIVIL401PC,2024-05-10,present
23891A0105,CIVIL401PC,2024-05-13,present
23891A0105,CIVIL401PC,2024-05-14,present
23891A0105,CIVIL401PC,2024-05-15,present
23891A3301,AIDS101PC,2024-05-01,present
23891A3301,AIDS101PC,2024-05-02,present
23891A3301,AIDS101PC,2024-05-03,present
23891A3301,AIDS101PC,2024-05-06,present
23891A3301,AIDS101PC,2024-05-07,absent
23891A3301,AIDS101PC,2024-05-08,absent
23891A3301,AIDS101PC,2024-05-09,present
23891A3301,AIDS101PC,2024-05-10,present
23891A3301,AIDS101PC,2024-05-13,present
23891A3301,AIDS101PC,2024-05-14,present
23891A3301,AIDS101PC,2024-05-15,present
23891A3301,AIDS201PC,2024-05-01,present
23891A3301,AIDS201PC,2024-05-02,present
23891A3301,AIDS201PC,2024-05-03,present
23891A3301,AIDS201PC,2024-05-06,absent
23891A3301,AIDS201PC,2024-05-07,absent
23891A3301,AIDS201PC,2024-05-08,present
23891A3301,AIDS201PC,2024-05-09,present
23891A3301,AIDS201PC,2024-05-10,present
23891A3301,AIDS201PC,2024-05-13,present
23891A3301,AIDS201PC,2024-05-14,present
23891A3301,AIDS201PC,2024-05-15,absent
23891A3301,AIDS301PC,2024-05-01,present
23891A3301,AIDS301PC,2024-05-02,absent
23891A3301,AIDS301PC,2024-05-03,absent
23891A3301,AIDS301PC,2024-05-06,absent
23891A3301,AIDS301PC,2024-05-07,absent
23891A3301,AIDS301PC,2024-05-08,absent
23891A3301,AIDS301PC,2024-05-09,present
23891A3301,AIDS301PC,2024-05-10,present
23891A3301,AIDS301PC,2024-05-13,absent
23891A3301,AIDS301PC,2024-05-14,present
23891A3301,AIDS301PC,2024-05-15,absent
23891A3301,AIDS401PC,2024-05-01,present
23891A3301,AIDS401PC,2024-05-02,present
23891A3301,AIDS401PC,2024-05-03,present
23891A3301,AIDS401PC,2024-05-06,absent
23891A3301,AIDS401PC,2024-05-07,absent
23891A3301,AIDS401PC,2024-05-08,absent
23891A3301,AIDS401PC,2024-05-09,present
23891A3301,AIDS401PC,2024-05-10,absent
23891A3301,AIDS401PC,2024-05-13,absent
23891A3301,AIDS401PC,2024-05-14,present
23891A3301,AIDS401PC,2024-05-15,present
23891A3302,AIDS101PC,2024-05-01,present
23891A3302,AIDS101PC,2024-05-02,present
23891A3302,AIDS101PC,2024-05-03,present
23891A3302,AIDS101PC,2024-05-06,present
23891A3302,AIDS101PC,2024-05-07,absent
23891A3302,AIDS101PC,2024-05-08,present
23891A3302,AIDS101PC,2024-05-09,present
23891A3302,AIDS101PC,2024-05-10,present
23891A3302,AIDS101PC,2024-05-13,present
23891A3302,AIDS101PC,2024-05-14,present
23891A3302,AIDS101PC,2024-05-15,present
23891A3302,AIDS201PC,2024-05-01,absent
23891A3302,AIDS201PC,2024-05-02,present
23891A3302,AIDS201PC,2024-05-03,present
23891A3302,AIDS201PC,2024-05-06,absent
23891A3302,AIDS201PC,2024-05-07,present
23891A3302,AIDS201PC,2024-05-08,present
23891A3302,AIDS201PC,2024-05-09,present
23891A3302,AIDS201PC,2024-05-10,present
23891A3302,AIDS201PC,2024-05-13,present
23891A3302,AIDS201PC,2024-05-14,present
23891A3302,AIDS201PC,2024-05-15,present
23891A3302,AIDS301PC,2024-05-01,present
23891A3302,AIDS301PC,2024-05-02,present
23891A3302,AIDS301PC,2024-05-03,present
23891A3302,AIDS301PC,2024-05-06,present
23891A3302,AIDS301PC,2024-05-07,present
23891A3302,AIDS301PC,2024-05-08,present
23891A3302,AIDS301PC,2024-05-09,present
23891A3302,AIDS301PC,2024-05-10,present
23891A3302,AIDS301PC,2024-05-13,present
23891A3302,AIDS301PC,2024-05-14,present
23891A3302,AIDS301PC,2024-05-15,present
23891A3302,AIDS401PC,2024-05-01,present
23891A3302,AIDS401PC,2024-05-02,present
23891A3302,AIDS401PC,2024-05-03,present
23891A3302,AIDS401PC,2024-05-06,present
23891A3302,AIDS401PC,2024-05-07,present
23891A3302,AIDS401PC,2024-05-08,absent
23891A3302,AIDS401PC,2024-05-09,present
23891A3302,AIDS401PC,2024-05-10,present
23891A3302,AIDS401PC,2024-05-13,present
23891A3302,AIDS401PC,2024-05-14,present
23891A3302,AIDS401PC,2024-05-15,present
23891A3303,AIDS101PC,2024-05-01,present
23891A3303,AIDS101PC,2024-05-02,present
23891A3303,AIDS101PC,2024-05-03,present
23891A3303,AIDS101PC,2024-05-06,present
23891A3303,AIDS101PC,2024-05-07,present
23891A3303,AIDS101PC,2024-05-08,present
23891A3303,AIDS101PC,2024-05-09,present
23891A3303,AIDS101PC,2024-05-10,present
23891A3303,AIDS101PC,2024-05-13,present
23891A3303,AIDS101PC,2024-05-14,present
23891A3303,AIDS101PC,2024-05-15,present
23891A3303,AIDS201PC,2024-05-01,absent
23891A3303,AIDS201PC,2024-05-02,absent
23891A3303,AIDS201PC,2024-05-03,present
23891A3303,AIDS201PC,2024-05-06,present
23891A3303,AIDS201PC,2024-05-07,present
23891A3303,AIDS201PC,2024-05-08,present
23891A3303,AIDS201PC,2024-05-09,present
23891A3303,AIDS201PC,2024-05-10,present
23891A3303,AIDS201PC,2024-05-13,present
23891A3303,AIDS201PC,2024-05-14,present
23891A3303,AIDS201PC,2024-05-15,present
23891A3303,AIDS301PC,2024-05-01,present
23891A3303,AIDS301PC,2024-05-02,present
23891A3303,AIDS301PC,2024-05-03,present
23891A3303,AIDS301PC,2024-05-06,present
23891A3303,AIDS301PC,2024-05-07,present
23891A3303,AIDS301PC,2024-05-08,present
23891A3303,AIDS301PC,2024-05-09,present
23891A3303,AIDS301PC,2024-05-10,present
23891A3303,AIDS301PC,2024-05-13,present
23891A3303,AIDS301PC,2024-05-14,present
23891A3303,AIDS301PC,2024-05-15,present
23891A3303,AIDS401PC,2024-05-01,absent
23891A3303,AIDS401PC,2024-05-02,present
23891A3303,AIDS401PC,2024-05-03,present
23891A3303,AIDS401PC,2024-05-06,present
23891A3303,AIDS401PC,2024-05-07,present
23891A3303,AIDS401PC,2024-05-08,absent
23891A3303,AIDS401PC,2024-05-09,present
23891A3303,AIDS401PC,2024-05-10,present
23891A3303,AIDS401PC,2024-05-13,present
23891A3303,AIDS401PC,2024-05-14,present
23891A3303,AIDS401PC,2024-05-15,present
23891A3304,AIDS101PC,2024-05-01,absent
23891A3304,AIDS101PC,2024-05-02,present
23891A3304,AIDS101PC,2024-05-03,absent
23891A3304,AIDS101PC,2024-05-06,absent
23891A3304,AIDS101PC,2024-05-07,present
23891A3304,AIDS101PC,2024-05-08,absent
23891A3304,AIDS101PC,2024-05-09,absent
23891A3304,AIDS101PC,2024-05-10,present
23891A3304,AIDS101PC,2024-05-13,present
